# t=time;g=gyro;a=accel;e=euler;c=commanded
# t1,g1,g2,g3,a1,a2,a3,e1,e2,c1,c2,c3,c4,c5
4.073914400000000023e+04,7.300000000000000000e+01,6.539000000000000000e+04,5.400000000000000000e+01,8.450000000000000000e+02,4.973000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073915299999999843e+04,6.000000000000000000e+00,6.548800000000000000e+04,1.800000000000000000e+01,8.420000000000000000e+02,4.968000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073916000000000349e+04,6.546900000000000000e+04,7.300000000000000000e+01,6.550000000000000000e+04,8.400000000000000000e+02,4.963000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073916700000000128e+04,6.542100000000000000e+04,2.070000000000000000e+02,6.546300000000000000e+04,8.390000000000000000e+02,4.958000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073917399999999907e+04,6.537200000000000000e+04,2.620000000000000000e+02,6.548200000000000000e+04,8.380000000000000000e+02,4.954000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073918099999999686e+04,6.539000000000000000e+04,2.310000000000000000e+02,6.545700000000000000e+04,8.380000000000000000e+02,4.950000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073918800000000192e+04,6.541400000000000000e+04,1.580000000000000000e+02,6.546900000000000000e+04,8.380000000000000000e+02,4.948000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073919400000000314e+04,6.546300000000000000e+04,8.500000000000000000e+01,6.548800000000000000e+04,8.380000000000000000e+02,4.946000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073920300000000134e+04,6.549400000000000000e+04,4.800000000000000000e+01,6.550600000000000000e+04,8.390000000000000000e+02,4.944000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073920999999999913e+04,0.000000000000000000e+00,2.400000000000000000e+01,6.000000000000000000e+00,8.400000000000000000e+02,4.942000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073921699999999691e+04,3.000000000000000000e+01,6.548800000000000000e+04,2.400000000000000000e+01,8.400000000000000000e+02,4.939000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073922400000000198e+04,6.700000000000000000e+01,6.545100000000000000e+04,5.400000000000000000e+01,8.400000000000000000e+02,4.936000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073923200000000361e+04,9.100000000000000000e+01,6.542700000000000000e+04,6.700000000000000000e+01,8.390000000000000000e+02,4.933000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073923999999999796e+04,7.900000000000000000e+01,6.540800000000000000e+04,5.400000000000000000e+01,8.380000000000000000e+02,4.929000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073924599999999919e+04,5.400000000000000000e+01,6.540200000000000000e+04,4.200000000000000000e+01,8.370000000000000000e+02,4.925000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073925299999999697e+04,3.600000000000000000e+01,6.544500000000000000e+04,6.000000000000000000e+00,8.360000000000000000e+02,4.921000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073926000000000204e+04,6.553000000000000000e+04,6.549400000000000000e+04,0.000000000000000000e+00,8.350000000000000000e+02,4.916000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073926699999999983e+04,6.551800000000000000e+04,1.800000000000000000e+01,6.551200000000000000e+04,8.340000000000000000e+02,4.912000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073927500000000146e+04,6.551200000000000000e+04,7.300000000000000000e+01,0.000000000000000000e+00,8.330000000000000000e+02,4.908000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073928199999999924e+04,6.550600000000000000e+04,1.030000000000000000e+02,6.551800000000000000e+04,8.320000000000000000e+02,4.904000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073928899999999703e+04,6.548200000000000000e+04,9.700000000000000000e+01,6.550000000000000000e+04,8.320000000000000000e+02,4.901000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073929600000000210e+04,6.546300000000000000e+04,7.300000000000000000e+01,6.549400000000000000e+04,8.310000000000000000e+02,4.899000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073930200000000332e+04,6.545700000000000000e+04,7.300000000000000000e+01,6.547500000000000000e+04,8.310000000000000000e+02,4.895000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073930900000000111e+04,6.548200000000000000e+04,6.700000000000000000e+01,6.550000000000000000e+04,8.310000000000000000e+02,4.893000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073931599999999889e+04,6.551800000000000000e+04,4.200000000000000000e+01,6.551200000000000000e+04,8.310000000000000000e+02,4.890000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073932499999999709e+04,1.800000000000000000e+01,6.000000000000000000e+00,1.200000000000000000e+01,8.310000000000000000e+02,4.887000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073933200000000215e+04,4.200000000000000000e+01,6.550600000000000000e+04,4.200000000000000000e+01,8.310000000000000000e+02,4.885000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073933800000000338e+04,6.100000000000000000e+01,6.546300000000000000e+04,3.600000000000000000e+01,8.310000000000000000e+02,4.882000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073934500000000116e+04,4.800000000000000000e+01,6.543900000000000000e+04,3.000000000000000000e+01,8.300000000000000000e+02,4.879000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073935199999999895e+04,4.200000000000000000e+01,6.543900000000000000e+04,3.000000000000000000e+01,8.290000000000000000e+02,4.875000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073936099999999715e+04,3.000000000000000000e+01,6.546900000000000000e+04,1.800000000000000000e+01,8.280000000000000000e+02,4.871000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073936800000000221e+04,4.200000000000000000e+01,6.551200000000000000e+04,1.200000000000000000e+01,8.270000000000000000e+02,4.867000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073937500000000000e+04,1.200000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+00,8.260000000000000000e+02,4.864000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073938199999999779e+04,0.000000000000000000e+00,3.600000000000000000e+01,1.200000000000000000e+01,8.250000000000000000e+02,4.860000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073939100000000326e+04,6.550000000000000000e+04,5.400000000000000000e+01,6.550600000000000000e+04,8.250000000000000000e+02,4.857000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073939800000000105e+04,6.550000000000000000e+04,7.900000000000000000e+01,6.551200000000000000e+04,8.240000000000000000e+02,4.853000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073940499999999884e+04,6.549400000000000000e+04,3.600000000000000000e+01,6.550000000000000000e+04,8.230000000000000000e+02,4.850000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073941300000000047e+04,6.550000000000000000e+04,0.000000000000000000e+00,6.553000000000000000e+04,8.230000000000000000e+02,4.847000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073941999999999825e+04,6.551200000000000000e+04,6.551800000000000000e+04,6.000000000000000000e+00,8.230000000000000000e+02,4.843000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073942700000000332e+04,6.000000000000000000e+00,6.552400000000000000e+04,0.000000000000000000e+00,8.230000000000000000e+02,4.841000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073943400000000111e+04,6.000000000000000000e+00,6.553000000000000000e+04,6.000000000000000000e+00,8.220000000000000000e+02,4.837000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073944000000000233e+04,4.800000000000000000e+01,6.551800000000000000e+04,1.200000000000000000e+01,8.220000000000000000e+02,4.835000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073944700000000012e+04,1.800000000000000000e+01,6.548800000000000000e+04,6.000000000000000000e+00,8.210000000000000000e+02,4.831000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073945399999999790e+04,6.553000000000000000e+04,6.550000000000000000e+04,0.000000000000000000e+00,8.210000000000000000e+02,4.828000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073946300000000338e+04,6.550600000000000000e+04,6.552400000000000000e+04,6.548800000000000000e+04,8.200000000000000000e+02,4.825000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073947000000000116e+04,6.550600000000000000e+04,3.000000000000000000e+01,6.551200000000000000e+04,8.200000000000000000e+02,4.822000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073947600000000239e+04,6.550600000000000000e+04,0.000000000000000000e+00,6.552400000000000000e+04,8.190000000000000000e+02,4.818000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073948300000000017e+04,6.553000000000000000e+04,0.000000000000000000e+00,1.200000000000000000e+01,8.190000000000000000e+02,4.815000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073948999999999796e+04,3.600000000000000000e+01,6.000000000000000000e+00,2.400000000000000000e+01,8.180000000000000000e+02,4.812000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073949900000000343e+04,1.200000000000000000e+01,0.000000000000000000e+00,4.200000000000000000e+01,8.180000000000000000e+02,4.809000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073950600000000122e+04,2.400000000000000000e+01,6.551200000000000000e+04,1.800000000000000000e+01,8.170000000000000000e+02,4.806000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073951299999999901e+04,3.000000000000000000e+01,6.548800000000000000e+04,1.800000000000000000e+01,8.170000000000000000e+02,4.803000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073951900000000023e+04,6.000000000000000000e+00,6.545700000000000000e+04,6.551800000000000000e+04,8.160000000000000000e+02,4.800000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073952599999999802e+04,1.200000000000000000e+01,6.552400000000000000e+04,1.800000000000000000e+01,8.150000000000000000e+02,4.797000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073953300000000309e+04,6.552400000000000000e+04,1.200000000000000000e+01,6.553000000000000000e+04,8.150000000000000000e+02,4.793000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073954299999999785e+04,6.553000000000000000e+04,3.600000000000000000e+01,0.000000000000000000e+00,8.140000000000000000e+02,4.790000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073955099999999948e+04,6.550600000000000000e+04,6.552400000000000000e+04,6.553000000000000000e+04,8.130000000000000000e+02,4.787000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073955799999999726e+04,6.552400000000000000e+04,6.100000000000000000e+01,6.552400000000000000e+04,8.130000000000000000e+02,4.784000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073956500000000233e+04,6.551800000000000000e+04,8.500000000000000000e+01,6.553000000000000000e+04,8.120000000000000000e+02,4.781000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073957200000000012e+04,6.550600000000000000e+04,5.400000000000000000e+01,6.551800000000000000e+04,8.120000000000000000e+02,4.777000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073957899999999790e+04,6.552400000000000000e+04,6.000000000000000000e+00,6.553000000000000000e+04,8.110000000000000000e+02,4.774000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073958800000000338e+04,6.551800000000000000e+04,6.553000000000000000e+04,6.550600000000000000e+04,8.110000000000000000e+02,4.771000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073959500000000116e+04,6.549400000000000000e+04,1.200000000000000000e+01,6.552400000000000000e+04,8.110000000000000000e+02,4.769000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073960100000000239e+04,6.548200000000000000e+04,4.200000000000000000e+01,6.550600000000000000e+04,8.110000000000000000e+02,4.766000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073961099999999715e+04,6.551800000000000000e+04,1.200000000000000000e+01,6.000000000000000000e+00,8.100000000000000000e+02,4.763000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073961800000000221e+04,6.100000000000000000e+01,6.540200000000000000e+04,3.600000000000000000e+01,8.100000000000000000e+02,4.760000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073962500000000000e+04,1.030000000000000000e+02,6.539600000000000000e+04,7.300000000000000000e+01,8.100000000000000000e+02,4.757000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073963100000000122e+04,6.700000000000000000e+01,6.546300000000000000e+04,4.800000000000000000e+01,8.090000000000000000e+02,4.755000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073963999999999942e+04,1.800000000000000000e+01,9.700000000000000000e+01,6.552400000000000000e+04,8.080000000000000000e+02,4.750000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073964699999999721e+04,6.549400000000000000e+04,9.700000000000000000e+01,6.551800000000000000e+04,8.070000000000000000e+02,4.746000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073965400000000227e+04,6.550000000000000000e+04,6.549400000000000000e+04,6.000000000000000000e+00,8.060000000000000000e+02,4.743000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073966100000000006e+04,6.551200000000000000e+04,6.549400000000000000e+04,6.552400000000000000e+04,8.050000000000000000e+02,4.740000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073966700000000128e+04,6.548800000000000000e+04,7.900000000000000000e+01,6.550600000000000000e+04,8.050000000000000000e+02,4.738000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073967399999999907e+04,6.550000000000000000e+04,6.100000000000000000e+01,6.552400000000000000e+04,8.050000000000000000e+02,4.735000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073968099999999686e+04,1.200000000000000000e+01,3.000000000000000000e+01,1.200000000000000000e+01,8.050000000000000000e+02,4.731000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073968800000000192e+04,1.800000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+00,8.040000000000000000e+02,4.729000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073969700000000012e+04,6.553000000000000000e+04,6.551800000000000000e+04,1.200000000000000000e+01,8.040000000000000000e+02,4.727000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073970300000000134e+04,6.551800000000000000e+04,0.000000000000000000e+00,6.552400000000000000e+04,8.040000000000000000e+02,4.724000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073970999999999913e+04,6.549400000000000000e+04,4.200000000000000000e+01,6.552400000000000000e+04,8.030000000000000000e+02,4.721000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073971699999999691e+04,6.548800000000000000e+04,4.200000000000000000e+01,0.000000000000000000e+00,8.030000000000000000e+02,4.718000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073972400000000198e+04,1.200000000000000000e+01,6.550000000000000000e+04,2.400000000000000000e+01,8.020000000000000000e+02,4.716000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
4.073973300000000017e+04,4.200000000000000000e+01,6.551800000000000000e+04,4.200000000000000000e+01,8.020000000000000000e+02,4.713000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04,4.240500000000000000e+04
