23:16:02.061,
Inputs, 1, 4
23:16:04.868,[0.0, 0.0, 0.0, 0.0]
23:16:04.872,[0.0, 0.0, 0.0, 0.0]
23:16:04.875,[0.0, 0.0, 0.0, 0.0]
23:16:04.880,[0.0, 0.0, 0.0, 0.0]
23:16:04.884,[0.0, 0.0, 0.0, 0.0]
23:16:04.887,[0.0, 0.0, 0.0, 0.0]
23:16:04.890,[0.0, 0.0, 0.0, 0.0]
23:16:04.892,[0.0, 0.0, 0.0, 0.0]
23:16:04.898,[0.0, 0.0, 0.0, 0.0]
23:16:04.902,[0.0, 0.0, 0.0, 0.0]
23:16:04.905,[0.0, 0.0, 0.0, 0.0]
23:16:04.908,[0.0, 0.0, 0.0, 0.0]
23:16:04.910,[0.0, 0.0, 0.0, 0.0]
23:16:04.916,[0.0, 0.0, 0.0, 0.0]
23:16:04.920,[0.0, 0.0, 0.0, 0.0]
23:16:04.926,[0.0, 0.0, 0.0, 0.0]
23:16:04.931,[0.0, 0.0, 0.0, 0.0]
23:16:04.934,[0.0, 0.0, 0.0, 0.0]
23:16:04.937,[0.0, 0.0, 0.0, 0.0]
23:16:04.940,[0.0, 0.0, 0.0, 0.0]
23:16:04.942,[0.0, 0.0, 0.0, 0.0]
23:16:04.950,[0.0, 0.0, 0.0, 0.0]
23:16:04.954,[0.0, 0.0, 0.0, 0.0]
23:16:04.957,[0.0, 0.0, 0.0, 0.0]
23:16:04.964,[0.0, 0.0, 0.0, 0.0]
23:16:04.969,[0.0, 0.0, 0.0, 0.0]
23:16:04.973,[0.0, 0.0, 0.0, 0.0]
23:16:04.976,[0.0, 0.0, 0.0, 0.0]
23:16:04.986,[0.0, 0.0, 0.0, 0.0]
23:16:04.990,[0.0, 0.0, 0.0, 0.0]
23:16:04.992,[0.0, 0.0, 0.0, 0.0]
23:16:04.997,[0.0, 0.0, 0.0, 0.0]
23:16:05.000,[0.0, 0.0, 0.0, 0.0]
23:16:05.003,[0.0, 0.0, 0.0, 0.0]
23:16:05.006,[0.0, 0.0, 0.0, 0.0]
23:16:05.010,[0.0, 0.0, 0.0, 0.0]
23:16:05.016,[0.0, 0.0, 0.0, 0.0]
23:16:05.021,[0.0, 0.0, 0.0, 0.0]
23:16:05.025,[0.0, 0.0, 0.0, 0.0]
23:16:05.032,[0.0, 0.0, 0.0, 0.0]
23:16:05.035,[0.0, 0.0, 0.0, 0.0]
23:16:05.038,[0.0, 0.0, 0.0, 0.0]
23:16:05.041,[0.0, 0.0, 0.0, 0.0]
23:16:05.048,[0.0, 0.0, 0.0, 0.0]
23:16:05.053,[0.0, 0.0, 0.0, 0.0]
23:16:05.057,[0.0, 0.0, 0.0, 0.0]
23:16:05.064,[0.0, 0.0, 0.0, 0.0]
23:16:05.067,[0.0, 0.0, 0.0, 0.0]
23:16:05.072,[0.0, 0.0, 0.0, 0.0]
23:16:05.076,[0.0, 0.0, 0.0, 0.0]
23:16:05.086,[0.0, 0.0, 0.0, 0.0]
23:16:05.091,[0.0, 0.0, 0.0, 0.0]
23:16:05.094,[0.0, 0.0, 0.0, 0.0]
23:16:05.100,[0.0, 0.0, 0.0, 0.0]
23:16:05.102,[0.0, 0.0, 0.0, 0.0]
23:16:05.107,[0.0, 0.0, 0.0, 0.0]
23:16:05.110,[0.0, 0.0, 0.0, 0.0]
23:16:05.118,[0.0, 0.0, 0.0, 0.0]
23:16:05.121,[0.0, 0.0, 0.0, 0.0]
23:16:05.125,[0.0, 0.0, 0.0, 0.0]
23:16:05.133,[0.0, 0.0, 0.0, 0.0]
23:16:05.139,[0.0, 0.0, 0.0, 0.0]
23:16:05.144,[0.0, 0.0, 0.0, 0.0]
23:16:05.149,[0.0, 0.0, 0.0, 0.0]
23:16:05.152,[0.0, 0.0, 0.0, 0.0]
23:16:05.158,[0.0, 0.0, 0.0, 0.0]
23:16:05.182,[0.0, 0.0, 0.0, 0.0]
23:16:05.186,[0.0, 0.0, 0.0, 0.0]
23:16:05.189,[0.0, 0.0, 0.0, 0.0]
23:16:05.192,[0.0, 0.0, 0.0, 0.0]
23:16:05.201,[0.0, 0.0, 0.0, 0.0]
23:16:05.204,[0.0, 0.0, 0.0, 0.0]
23:16:05.213,[0.0, 0.0, 0.0, 0.0]
23:16:05.226,[0.0, 0.0, 0.0, 0.0]
23:16:05.242,[0.0, 0.0, 0.0, 0.0]
23:16:05.253,[0.0, 0.0, 0.0, 0.0]
23:16:05.259,[0.0, 0.0, 0.0, 0.0]
23:16:05.267,[0.0, 0.0, 0.0, 0.0]
23:16:05.271,[0.0, 0.0, 0.0, 0.0]
23:16:05.274,[0.0, 0.0, 0.0, 0.0]
23:16:05.277,[0.0, 0.0, 0.0, 0.0]
23:16:05.283,[0.0, 0.0, 0.0, 0.0]
23:16:05.291,[0.0, 0.0, 0.0, 0.0]
23:16:05.298,[0.0, 0.0, 0.0, 0.0]
23:16:05.303,[0.0, 0.0, 0.0, 0.0]
23:16:05.308,[0.0, 0.0, 0.0, 0.0]
23:16:05.320,[0.0, 0.0, 0.0, 0.0]
23:16:05.323,[0.0, 0.0, 0.0, 0.0]
23:16:05.331,[0.0, 0.0, 0.0, 0.0]
23:16:05.336,[0.0, 0.0, 0.0, 0.0]
23:16:05.342,[0.0, 0.0, 0.0, 0.0]
23:16:05.349,[0.0, 0.0, 0.0, 0.0]
23:16:05.354,[0.0, 0.0, 0.0, 0.0]
23:16:05.370,[0.0, 0.0, 0.0, 0.0]
23:16:05.381,[0.0, 0.0, 0.0, 0.0]
23:16:05.384,[0.0, 0.0, 0.0, 0.0]
23:16:05.388,[0.0, 0.0, 0.0, 0.0]
23:16:05.391,[0.0, 0.0, 0.0, 0.0]
23:16:05.393,[0.0, 0.0, 0.0, 0.0]
23:16:05.422,[0.0, 0.0, 0.0, 0.0]
23:16:05.425,[0.0, 0.0, 0.0, 0.0]
23:16:05.431,[0.0, 0.0, 0.0, 0.0]
23:16:05.435,[0.0, 0.0, 0.0, 0.0]
23:16:05.438,[0.0, 0.0, 0.0, 0.0]
23:16:05.443,[0.0, 0.0, 0.0, 0.0]
23:16:05.449,[0.0, 0.0, 0.0, 0.0]
23:16:05.454,[0.0, 0.0, 0.0, 0.0]
23:16:05.458,[0.0, 0.0, 0.0, 0.0]
23:16:05.460,[0.0, 0.0, 0.0, 0.0]
23:16:05.465,[0.0, 0.0, 0.0, 0.0]
23:16:05.467,[0.0, 0.0, 0.0, 0.0]
23:16:05.471,[0.0, 0.0, 0.0, 0.0]
23:16:05.475,[0.0, 0.0, 0.0, 0.0]
23:16:05.478,[0.0, 0.0, 0.0, 0.0]
23:16:05.483,[0.0, 0.0, 0.0, 0.0]
23:16:05.487,[0.0, 0.0, 0.0, 0.0]
23:16:05.490,[0.0, 0.0, 0.0, 0.0]
23:16:05.493,[0.0, 0.0, 0.0, 0.0]
23:16:05.498,[0.0, 0.0, 0.0, 0.0]
23:16:05.501,[0.0, 0.0, 0.0, 0.0]
23:16:05.514,[0.0, 0.0, 0.0, 0.0]
23:16:05.518,[0.0, 0.0, 0.0, 0.0]
23:16:05.521,[0.0, 0.0, 0.0, 0.0]
23:16:05.533,[0.0, 0.0, 0.0, 0.0]
23:16:05.541,[0.0, 0.0, 0.0, 0.0]
23:16:05.549,[0.0, 0.0, 0.0, 0.0]
23:16:05.553,[0.0, 0.0, 0.0, 0.0]
23:16:05.557,[0.0, 0.0, 0.0, 0.0]
23:16:05.560,[0.0, 0.0, 0.0, 0.0]
