12:53:05.702,[17, 5, 255, 255, 0, 1, 0, 0, 0, 200, 0, 10, 0, 0, 0, 200, 0, 200]
12:53:05.707,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.712,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.716,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.723,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.727,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.732,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.738,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.742,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.749,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.755,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.759,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.766,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.772,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.776,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.779,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.783,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.790,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.794,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.798,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.802,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.806,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.810,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.816,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.822,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.826,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.833,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.851,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.855,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.862,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.867,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.881,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.892,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.896,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.900,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.915,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.922,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.926,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.942,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:53:05.946,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
