13:49:37.683,[0.0, 0.0, 0.0, 0.0]
13:49:37.685,[0.0, 0.0, 0.0, 0.0]
13:49:37.685,[0.0, 0.0, 0.0, 0.0]
13:49:37.686,[0.0, 0.0, 0.0, 0.0]
13:49:37.686,[0.0, 0.0, 0.0, 0.0]
13:49:37.686,[0.0, 0.0, 0.0, 0.0]
13:49:37.686,[0.0, 0.0, 0.0, 0.0]
13:49:37.687,[0.0, 0.0, 0.0, 0.0]
13:49:37.687,[0.0, 0.0, 0.0, 0.0]
13:49:37.687,[0.0, 0.0, 0.0, 0.0]
13:49:37.687,[0.0, 0.0, 0.0, 0.0]
13:49:37.687,[0.0, 0.0, 0.0, 0.0]
13:49:37.688,[0.0, 0.0, 0.0, 0.0]
13:49:37.688,[0.0, 0.0, 0.0, 0.0]
13:49:37.688,[0.0, 0.0, 0.0, 0.0]
13:49:37.688,[0.0, 0.0, 0.0, 0.0]
13:49:37.688,[0.0, 0.0, 0.0, 0.0]
13:49:37.689,[0.0, 0.0, 0.0, 0.0]
13:49:37.689,[0.0, 0.0, 0.0, 0.0]
13:49:37.689,[0.0, 0.0, 0.0, 0.0]
13:49:37.689,[0.0, 0.0, 0.0, 0.0]
13:49:37.689,[0.0, 0.0, 0.0, 0.0]
13:49:37.689,[0.0, 0.0, 0.0, 0.0]
13:49:37.690,[0.0, 0.0, 0.0, 0.0]
13:49:37.690,[0.0, 0.0, 0.0, 0.0]
13:49:37.690,[0.0, 0.0, 0.0, 0.0]
13:49:37.690,[0.0, 0.0, 0.0, 0.0]
13:49:37.690,[0.0, 0.0, 0.0, 0.0]
13:49:37.691,[0.0, 0.0, 0.0, 0.0]
13:49:37.691,[0.0, 0.0, 0.0, 0.0]
13:49:37.691,[0.0, 0.0, 0.0, 0.0]
13:49:37.691,[0.0, 0.0, 0.0, 0.0]
13:49:37.691,[0.0, 0.0, 0.0, 0.0]
13:49:37.692,[0.0, 0.0, 0.0, 0.0]
13:49:37.692,[0.0, 0.0, 0.0, 0.0]
13:49:37.692,[0.0, 0.0, 0.0, 0.0]
13:49:37.692,[0.0, 0.0, 0.0, 0.0]
13:49:37.692,[0.0, 0.0, 0.0, 0.0]
13:49:37.693,[0.0, 0.0, 0.0, 0.0]
13:49:37.693,[0.0, 0.0, 0.0, 0.0]
13:49:37.693,[0.0, 0.0, 0.0, 0.0]
13:49:37.693,[0.0, 0.0, 0.0, 0.0]
13:49:37.693,[0.0, 0.0, 0.0, 0.0]
13:49:37.694,[0.0, 0.0, 0.0, 0.0]
13:49:37.694,[0.0, 0.0, 0.0, 0.0]
13:49:37.694,[0.0, 0.0, 0.0, 0.0]
13:49:37.694,[0.0, 0.0, 0.0, 0.0]
13:49:37.694,[0.0, 0.0, 0.0, 0.0]
13:49:37.695,[0.0, 0.0, 0.0, 0.0]
13:49:37.695,[0.0, 0.0, 0.0, 0.0]
13:49:37.695,[0.0, 0.0, 0.0, 0.0]
13:49:37.696,[0.0, 0.0, 0.0, 0.0]
13:49:37.696,[0.0, 0.0, 0.0, 0.0]
13:49:37.697,[0.0, 0.0, 0.0, 0.0]
13:49:37.697,[0.0, 0.0, 0.0, 0.0]
13:49:37.697,[0.0, 0.0, 0.0, 0.0]
13:49:37.698,[0.0, 0.0, 0.0, 0.0]
13:49:37.698,[0.0, 0.0, 0.0, 0.0]
13:49:37.698,[0.0, 0.0, 0.0, 0.0]
13:49:37.699,[0.0, 0.0, 0.0, 0.0]
13:49:37.699,[0.0, 0.0, 0.0, 0.0]
13:49:37.699,[0.0, 0.0, 0.0, 0.0]
13:49:37.699,[0.0, 0.0, 0.0, 0.0]
13:49:37.700,[0.0, 0.0, 0.0, 0.0]
13:49:37.700,[0.0, 0.0, 0.0, 0.0]
13:49:37.700,[0.0, 0.0, 0.0, 0.0]
13:49:37.700,[0.0, 0.0, 0.0, 0.0]
13:49:37.701,[0.0, 0.0, 0.0, 0.0]
13:49:37.701,[0.0, 0.0, 0.0, 0.0]
13:49:37.701,[0.0, 0.0, 0.0, 0.0]
13:49:37.701,[0.0, 0.0, 0.0, 0.0]
13:49:37.701,[0.0, 0.0, 0.0, 0.0]
13:49:37.701,[0.0, 0.0, 0.0, 0.0]
13:49:37.702,[0.0, 0.0, 0.0, 0.0]
13:49:37.702,[0.0, 0.0, 0.0, 0.0]
13:49:37.702,[0.0, 0.0, 0.0, 0.0]
13:49:37.702,[0.0, 0.0, 0.0, 0.0]
13:49:37.702,[0.0, 0.0, 0.0, 0.0]
13:49:37.702,[0.0, 0.0, 0.0, 0.0]
13:49:37.702,[0.0, 0.0, 0.0, 0.0]
13:49:37.702,[0.0, 0.0, 0.0, 0.0]
13:49:37.702,[0.0, 0.0, 0.0, 0.0]
13:49:37.702,[0.0, 0.0, 0.0, 0.0]
