12:36:54.970,[15, 5, 255, 255, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]
12:36:55.080,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.084,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.088,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.092,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.102,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.107,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.111,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.116,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.120,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.139,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.143,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.148,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.152,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.164,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.168,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.172,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.177,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.181,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.195,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.199,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.204,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.210,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.225,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.229,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.235,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.241,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.255,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.259,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.263,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.267,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.287,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.291,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.296,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.300,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.304,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.323,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.327,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.331,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.335,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.351,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.357,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.361,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
12:36:55.383,[11, 4, 255, 255, 5, 220, 0, 0, 0, 0, 0, 0]
